file,true_language,pred_language,true_emotion,pred_emotion,emo_time,lang_time,total_sample_time
E_A_F_1786.wav,english,english,fear,fear,0.0639,0.1476,0.21150000000000002
E_A_F_1787.wav,english,english,fear,fear,0.0598,0.1501,0.2099
E_A_F_1788.wav,english,english,fear,fear,0.0626,0.1519,0.21450000000000002
E_A_F_1789.wav,english,english,fear,fear,0.0603,0.1486,0.2089
E_A_F_1790.wav,english,english,fear,fear,0.0664,0.1539,0.2203
E_A_F_1791.wav,english,english,fear,fear,0.0628,0.1939,0.2567
E_A_F_1792.wav,english,english,fear,fear,0.075,0.1593,0.2343
E_A_F_1793.wav,english,english,fear,fear,0.0639,0.1527,0.21660000000000001
E_A_F_1794.wav,english,english,fear,fear,0.0649,0.1514,0.2163
E_A_F_1795.wav,english,english,fear,fear,0.0856,0.236,0.3216
E_A_F_1796.wav,english,english,fear,fear,0.0858,0.2046,0.2904
E_A_F_1797.wav,english,english,fear,fear,0.0786,0.1915,0.2701
E_A_F_1798.wav,english,english,fear,fear,0.0762,0.1921,0.2683
E_A_F_1799.wav,english,english,fear,fear,0.0778,0.1744,0.2522
E_A_F_1800.wav,english,english,fear,fear,0.0798,0.1835,0.2633
E_A_F_1801.wav,english,english,fear,fear,0.0697,0.1823,0.252
E_A_F_1802.wav,english,english,fear,fear,0.0747,0.1871,0.2618
E_A_F_1803.wav,english,english,fear,fear,0.088,0.1805,0.26849999999999996
E_A_F_1804.wav,english,english,fear,fear,0.0729,0.1711,0.244
E_A_F_1805.wav,english,english,fear,fear,0.0734,0.18,0.2534
E_A_F_1806.wav,english,english,fear,fear,0.0777,0.181,0.2587
E_A_F_1807.wav,english,english,fear,fear,0.0758,0.202,0.27780000000000005
E_A_F_1808.wav,english,english,fear,fear,0.0863,0.1804,0.2667
E_A_F_1809.wav,english,english,fear,fear,0.0811,0.1768,0.2579
E_A_F_1810.wav,english,english,fear,fear,0.0719,0.1856,0.2575
E_A_F_1811.wav,english,english,fear,fear,0.0781,0.1899,0.268
E_A_F_1812.wav,english,english,fear,fear,0.0768,0.1837,0.2605
E_A_F_1813.wav,english,english,fear,fear,0.0804,0.1828,0.2632
E_A_F_1814.wav,english,english,fear,fear,0.0741,0.1906,0.2647
E_A_F_1815.wav,english,english,fear,fear,0.077,0.182,0.259
E_A_F_1816.wav,english,english,fear,fear,0.0741,0.1803,0.25439999999999996
E_A_F_1817.wav,english,english,fear,fear,0.0708,0.2002,0.271
E_A_F_1818.wav,english,english,fear,fear,0.0743,0.1894,0.26370000000000005
E_A_F_1819.wav,english,english,fear,fear,0.0709,0.1717,0.24259999999999998
E_A_F_1820.wav,english,english,fear,fear,0.0716,0.188,0.2596
E_A_F_1821.wav,english,english,fear,fear,0.075,0.1835,0.2585
E_A_F_1822.wav,english,english,fear,fear,0.0715,0.1803,0.25179999999999997
E_A_F_1823.wav,english,english,fear,fear,0.077,0.1815,0.2585
E_A_F_1824.wav,english,english,fear,fear,0.0768,0.1834,0.2602
E_A_F_1825.wav,english,english,fear,fear,0.0809,0.1881,0.269
E_A_F_1826.wav,english,english,fear,fear,0.081,0.2196,0.3006
E_A_F_1827.wav,english,english,fear,fear,0.0804,0.2291,0.3095
E_A_F_1828.wav,english,english,fear,fear,0.0821,0.1937,0.27580000000000005
E_A_F_1829.wav,english,english,fear,fear,0.0811,0.2052,0.2863
E_A_F_1830.wav,english,english,fear,fear,0.0956,0.2322,0.3278
E_A_F_1831.wav,english,english,fear,fear,0.097,0.2017,0.29869999999999997
E_A_F_1832.wav,english,english,fear,fear,0.0769,0.2357,0.3126
E_A_F_1833.wav,english,english,fear,fear,0.0711,0.1889,0.26
E_A_F_1834.wav,english,english,fear,fear,0.0757,0.1922,0.2679
E_A_F_1835.wav,english,english,fear,fear,0.08,0.1969,0.2769
E_A_F_1836.wav,english,english,fear,fear,0.0694,0.2225,0.2919
E_A_F_1837.wav,english,english,fear,fear,0.0779,0.2072,0.2851
E_A_F_1838.wav,english,english,fear,fear,0.0645,0.1627,0.2272
E_A_F_1839.wav,english,english,fear,fear,0.0646,0.155,0.21960000000000002
E_A_F_1840.wav,english,english,fear,fear,0.0711,0.1547,0.2258
E_A_F_1841.wav,english,english,fear,fear,0.0613,0.1472,0.2085
E_A_F_1842.wav,english,english,fear,fear,0.0616,0.1529,0.21450000000000002
E_A_F_1843.wav,english,english,fear,fear,0.0667,0.1511,0.2178
E_A_F_1844.wav,english,english,fear,fear,0.0604,0.1537,0.2141
E_A_F_1845.wav,english,english,fear,fear,0.0704,0.1565,0.2269
E_A_F_1846.wav,english,english,fear,fear,0.0625,0.1613,0.2238
E_A_F_1847.wav,english,english,fear,fear,0.0651,0.2418,0.3069
E_A_F_1848.wav,english,english,fear,fear,0.092,0.2169,0.3089
E_A_F_1849.wav,english,english,fear,fear,0.0819,0.1959,0.2778
E_A_F_1850.wav,english,english,fear,fear,0.0782,0.2013,0.2795
E_A_F_1851.wav,english,english,fear,fear,0.0781,0.1781,0.2562
E_A_F_1852.wav,english,english,fear,fear,0.0774,0.1803,0.2577
E_A_F_1853.wav,english,english,fear,fear,0.0759,0.1901,0.266
E_A_F_1854.wav,english,english,fear,fear,0.0699,0.1752,0.24509999999999998
E_A_F_1855.wav,english,english,fear,fear,0.0946,0.1828,0.2774
E_A_F_1856.wav,english,english,fear,fear,0.0732,0.183,0.2562
E_A_F_1857.wav,english,english,fear,fear,0.0776,0.1827,0.2603
E_A_F_1858.wav,english,english,fear,fear,0.0735,0.1799,0.2534
E_A_F_1859.wav,english,english,fear,fear,0.0762,0.1875,0.2637
E_A_F_1860.wav,english,english,fear,fear,0.0727,0.189,0.2617
E_A_F_1861.wav,english,english,fear,fear,0.0809,0.1932,0.2741
E_A_F_1862.wav,english,english,fear,fear,0.074,0.1935,0.2675
E_A_F_1863.wav,english,english,fear,fear,0.0734,0.1819,0.2553
E_A_F_1864.wav,english,english,fear,fear,0.0745,0.1842,0.2587
E_A_F_1865.wav,english,english,fear,fear,0.074,0.1789,0.2529
E_A_F_1866.wav,english,english,fear,fear,0.0717,0.1868,0.2585
E_A_F_1867.wav,english,english,fear,fear,0.0779,0.1809,0.25880000000000003
E_A_F_1868.wav,english,english,fear,fear,0.0759,0.1966,0.27249999999999996
E_A_F_1869.wav,english,english,fear,fear,0.0751,0.1773,0.2524
E_A_F_1870.wav,english,english,fear,fear,0.0709,0.1826,0.2535
E_A_F_1871.wav,english,english,fear,fear,0.073,0.1889,0.2619
E_A_F_1872.wav,english,english,fear,fear,0.0787,0.1808,0.2595
E_A_F_1873.wav,english,english,fear,fear,0.0735,0.1875,0.261
E_A_F_1874.wav,english,english,fear,fear,0.0771,0.1969,0.274
E_A_F_1875.wav,english,english,fear,fear,0.0797,0.1922,0.27190000000000003
E_A_F_1876.wav,english,english,fear,fear,0.0815,0.1936,0.2751
E_A_F_1877.wav,english,english,fear,fear,0.0779,0.1949,0.2728
E_A_F_1878.wav,english,english,fear,fear,0.0757,0.1829,0.2586
E_A_F_1879.wav,english,english,fear,fear,0.0764,0.1941,0.27049999999999996
E_A_F_1880.wav,english,english,fear,fear,0.0817,0.1775,0.2592
E_A_F_1881.wav,english,english,fear,fear,0.0754,0.1761,0.2515
E_A_F_1882.wav,english,english,fear,fear,0.0756,0.1784,0.254
E_A_F_1883.wav,english,english,fear,fear,0.0808,0.1798,0.2606
E_A_F_1884.wav,english,english,fear,fear,0.0964,0.1809,0.2773
E_A_F_1885.wav,english,english,fear,fear,0.0752,0.1728,0.248
E_A_F_1886.wav,english,english,fear,fear,0.0885,0.1786,0.2671
E_A_F_1887.wav,english,english,fear,fear,0.0806,0.1738,0.2544
E_A_F_1888.wav,english,english,fear,fear,0.0812,0.1855,0.2667
E_A_F_1889.wav,english,english,fear,fear,0.075,0.1949,0.2699
E_A_F_1890.wav,english,english,fear,fear,0.0855,0.1914,0.2769
E_A_F_1891.wav,english,english,fear,fear,0.0785,0.1897,0.2682
E_A_F_1892.wav,english,english,fear,fear,0.0743,0.1732,0.2475
E_A_F_1893.wav,english,english,fear,fear,0.0771,0.1833,0.26039999999999996
E_A_F_1894.wav,english,english,fear,fear,0.0775,0.1814,0.2589
E_A_F_1895.wav,english,english,fear,fear,0.0772,0.1823,0.2595
E_A_F_1896.wav,english,english,fear,fear,0.0751,0.1817,0.25680000000000003
E_A_F_1897.wav,english,english,fear,fear,0.0785,0.1898,0.2683
E_A_F_1898.wav,english,english,fear,fear,0.0743,0.1852,0.2595
E_A_F_1899.wav,english,english,fear,fear,0.0762,0.18,0.2562
E_A_F_1900.wav,english,english,fear,fear,0.0758,0.1885,0.2643
E_A_F_1901.wav,english,english,fear,fear,0.0772,0.1932,0.27040000000000003
E_A_F_1902.wav,english,english,fear,fear,0.0771,0.2075,0.28459999999999996
E_A_F_1903.wav,english,english,fear,fear,0.0764,0.1839,0.2603
E_A_F_1904.wav,english,english,fear,fear,0.0785,0.189,0.2675
E_A_F_1905.wav,english,english,fear,fear,0.0827,0.2143,0.297
E_A_F_1906.wav,english,english,fear,fear,0.0992,0.1997,0.2989
E_A_F_1907.wav,english,english,fear,fear,0.0761,0.1857,0.26180000000000003
E_A_F_1908.wav,english,english,fear,fear,0.075,0.1853,0.2603
E_A_F_1909.wav,english,english,fear,fear,0.099,0.2136,0.3126
E_A_F_1910.wav,english,english,fear,fear,0.0825,0.1933,0.2758
E_A_F_1911.wav,english,english,fear,fear,13.2054,0.1508,13.3562
E_A_F_1912.wav,english,english,fear,fear,26.3579,0.201,26.5589
E_A_F_1913.wav,english,english,fear,fear,13.0541,0.1717,13.2258
E_A_F_1914.wav,english,english,fear,fear,0.0783,0.1799,0.2582
E_A_F_1915.wav,english,english,fear,fear,0.0778,0.1835,0.2613
E_A_F_1916.wav,english,english,fear,fear,0.0772,0.187,0.2642
E_A_F_1917.wav,english,english,fear,fear,0.0774,0.1759,0.25329999999999997
E_A_F_1918.wav,english,english,fear,fear,0.0776,0.1808,0.25839999999999996
E_A_F_1919.wav,english,english,fear,fear,0.0754,0.1821,0.2575
E_A_F_1920.wav,english,english,fear,fear,0.0786,0.1751,0.25370000000000004
E_A_F_1921.wav,english,english,fear,fear,0.0774,0.1877,0.2651
E_A_F_1922.wav,english,english,fear,fear,0.0795,0.1865,0.266
E_A_F_1923.wav,english,english,fear,fear,0.0741,0.1707,0.2448
E_A_F_1924.wav,english,english,fear,fear,0.0785,0.1837,0.2622
E_A_F_1925.wav,english,english,fear,fear,0.0736,0.1777,0.25129999999999997
E_A_F_1926.wav,english,english,fear,fear,0.077,0.1827,0.2597
E_A_F_1927.wav,english,english,fear,fear,0.0724,0.2028,0.2752
E_A_F_1928.wav,english,english,fear,fear,0.078,0.1899,0.2679
E_A_F_1929.wav,english,english,fear,fear,0.0701,0.179,0.2491
E_A_F_1930.wav,english,english,fear,fear,0.0895,0.1957,0.2852
E_A_F_1931.wav,english,english,fear,fear,0.0783,0.1834,0.2617
E_A_F_1932.wav,english,english,fear,fear,0.0765,0.2,0.2765
E_A_F_1933.wav,english,english,fear,fear,0.0895,0.1917,0.2812
E_A_F_1934.wav,english,english,fear,fear,0.0653,0.1669,0.2322
E_A_F_1935.wav,english,english,fear,fear,0.0648,0.1541,0.21889999999999998
E_A_F_1936.wav,english,english,fear,fear,0.0663,0.1565,0.2228
E_A_F_1937.wav,english,english,fear,fear,0.06,0.1499,0.2099
E_A_F_1938.wav,english,english,fear,fear,0.0625,0.1452,0.2077
E_A_F_1939.wav,english,english,fear,fear,0.0631,0.1444,0.20750000000000002
E_A_F_1940.wav,english,english,fear,fear,0.0622,0.1494,0.2116
E_A_F_1941.wav,english,english,fear,fear,0.0599,0.1471,0.20700000000000002
E_A_F_1942.wav,english,english,fear,fear,0.0637,0.2407,0.3044
E_A_F_1943.wav,english,english,fear,fear,0.0896,0.2146,0.3042
E_A_F_1944.wav,english,english,fear,fear,0.082,0.1947,0.2767
E_A_F_1945.wav,english,english,fear,fear,0.0794,0.1924,0.2718
E_A_F_1946.wav,english,english,fear,fear,0.0714,0.2007,0.2721
E_A_F_1947.wav,english,english,fear,fear,0.077,0.1958,0.2728
E_A_F_1948.wav,english,english,fear,fear,0.075,0.187,0.262
E_A_F_1949.wav,english,english,fear,fear,0.0787,0.1934,0.2721
E_A_F_1950.wav,english,english,fear,fear,0.0854,0.184,0.2694
E_A_F_1951.wav,english,english,fear,fear,0.0707,0.1812,0.2519
E_A_F_1952.wav,english,english,fear,fear,0.0772,0.1819,0.2591
E_A_F_1953.wav,english,english,fear,fear,0.0793,0.1985,0.2778
E_A_F_1954.wav,english,english,fear,fear,0.0752,0.1896,0.2648
E_A_F_1955.wav,english,english,fear,fear,0.0775,0.1893,0.2668
E_A_F_1956.wav,english,english,fear,fear,0.0794,0.1846,0.264
E_A_F_1957.wav,english,english,fear,fear,0.0786,0.1964,0.275
E_A_F_1958.wav,english,english,fear,fear,0.0752,0.1737,0.2489
E_A_F_1959.wav,english,english,fear,fear,0.0855,0.1922,0.2777
E_A_F_1960.wav,english,english,fear,fear,0.0746,0.1859,0.2605
E_A_F_1961.wav,english,english,fear,fear,0.0788,0.1919,0.2707
E_A_F_1962.wav,english,english,fear,fear,0.0766,0.1875,0.2641
E_A_F_1963.wav,english,english,fear,fear,0.0759,0.1866,0.26249999999999996
E_A_F_1964.wav,english,english,fear,fear,0.0778,0.1985,0.2763
E_A_F_1965.wav,english,english,fear,fear,0.0728,0.1888,0.2616
E_A_F_1966.wav,english,english,fear,fear,0.0687,0.1927,0.2614
E_A_F_1967.wav,english,english,fear,fear,0.0738,0.1887,0.2625
E_A_F_1968.wav,english,english,fear,fear,0.0722,0.1836,0.2558
E_A_F_1969.wav,english,english,fear,fear,0.0769,0.1729,0.2498
E_A_F_1970.wav,english,english,fear,fear,0.075,0.1746,0.2496
E_A_F_1971.wav,english,english,fear,fear,0.0762,0.1831,0.25930000000000003
E_A_F_1972.wav,english,english,fear,fear,0.073,0.1743,0.24730000000000002
E_A_F_1973.wav,english,english,fear,fear,0.0701,0.1837,0.2538
E_A_F_1974.wav,english,english,fear,fear,0.0717,0.1856,0.2573
E_A_F_1975.wav,english,english,fear,fear,0.0727,0.1853,0.258
E_A_F_1976.wav,english,english,fear,fear,0.0796,0.1818,0.26139999999999997
E_A_F_1977.wav,english,english,fear,fear,0.0826,0.1843,0.2669
E_A_F_1978.wav,english,english,fear,fear,0.0765,0.1779,0.2544
E_A_F_1979.wav,english,english,fear,fear,0.0791,0.1898,0.26890000000000003
E_A_F_1980.wav,english,english,fear,fear,0.0763,0.1816,0.2579
E_A_F_1981.wav,english,english,fear,fear,0.0738,0.1758,0.24960000000000002
E_A_F_1982.wav,english,english,fear,fear,0.0728,0.1793,0.2521
E_A_F_1983.wav,english,english,fear,fear,0.0771,0.1704,0.2475
E_A_F_1984.wav,english,english,fear,fear,0.0683,0.18,0.2483
E_A_F_1985.wav,english,english,fear,fear,0.0753,0.1896,0.2649
E_A_F_1986.wav,english,english,fear,fear,0.072,0.1854,0.2574
E_A_F_1987.wav,english,english,fear,fear,0.0773,0.1789,0.2562
E_A_F_1988.wav,english,english,fear,fear,0.0773,0.1867,0.264
E_A_F_1989.wav,english,english,fear,fear,0.0771,0.18,0.2571
E_A_F_1990.wav,english,english,fear,fear,0.0709,0.176,0.2469
E_A_F_1991.wav,english,english,fear,fear,0.0797,0.1776,0.2573
E_A_F_1992.wav,english,english,fear,fear,0.0746,0.1775,0.2521
E_A_F_1993.wav,english,english,fear,fear,0.0786,0.1923,0.27090000000000003
E_A_F_1994.wav,english,english,fear,fear,0.0707,0.1845,0.2552
E_A_F_1995.wav,english,english,fear,fear,0.0725,0.192,0.2645
E_A_F_1996.wav,english,english,fear,fear,0.0783,0.1753,0.2536
E_A_F_1997.wav,english,english,fear,fear,0.0735,0.1823,0.25579999999999997
E_A_F_1998.wav,english,english,fear,fear,0.0747,0.1827,0.2574
E_A_F_1999.wav,english,english,fear,fear,0.0731,0.1911,0.2642
E_A_F_2000.wav,english,english,fear,fear,0.075,0.1715,0.2465
E_A_F_2001.wav,english,english,fear,fear,0.087,0.1876,0.27459999999999996
E_A_F_2002.wav,english,english,fear,fear,0.0736,0.1833,0.2569
E_A_F_2003.wav,english,english,fear,fear,0.072,0.1766,0.2486
E_A_F_2004.wav,english,english,fear,fear,0.0725,0.1817,0.2542
E_A_F_2005.wav,english,english,fear,fear,0.0712,0.1813,0.2525
E_A_F_2006.wav,english,english,fear,fear,0.076,0.1798,0.25579999999999997
E_A_F_2007.wav,english,english,fear,fear,0.08,0.1828,0.2628
E_A_F_2008.wav,english,english,fear,fear,0.0718,0.1745,0.2463
E_A_F_2009.wav,english,english,fear,fear,0.0791,0.1738,0.2529
E_A_F_2010.wav,english,english,fear,fear,0.074,0.1717,0.24569999999999997
E_A_F_2011.wav,english,english,fear,fear,0.0707,0.1784,0.2491
E_A_F_2012.wav,english,english,fear,fear,0.0693,0.1854,0.25470000000000004
E_A_F_2013.wav,english,english,fear,fear,0.0782,0.1693,0.2475
E_A_F_2014.wav,english,english,fear,fear,0.0726,0.188,0.2606
E_A_F_2015.wav,english,english,fear,fear,0.0798,0.1882,0.268
E_A_F_2016.wav,english,english,fear,fear,0.0723,0.1796,0.2519
E_A_F_2017.wav,english,english,fear,fear,0.0806,0.1718,0.2524
E_A_F_2018.wav,english,english,fear,fear,0.0753,0.1848,0.2601
E_A_F_2019.wav,english,english,fear,fear,0.0773,0.1723,0.2496
E_A_F_2020.wav,english,english,fear,fear,0.074,0.1868,0.2608
E_A_F_2021.wav,english,english,fear,fear,0.0768,0.1902,0.267
E_A_F_2022.wav,english,english,fear,fear,0.0758,0.1778,0.25360000000000005
E_A_F_2023.wav,english,english,fear,fear,0.0796,0.1816,0.2612
E_A_F_2024.wav,english,english,fear,fear,0.0722,0.1832,0.2554
E_A_F_2025.wav,english,english,fear,fear,0.0738,0.1802,0.254
E_A_F_2026.wav,english,english,fear,fear,0.0743,0.176,0.25029999999999997
E_A_F_2027.wav,english,english,fear,fear,0.0713,0.1856,0.2569
E_A_F_2028.wav,english,english,fear,fear,0.0724,0.188,0.2604
E_A_F_2029.wav,english,english,fear,fear,0.0811,0.1812,0.2623
E_A_F_2030.wav,english,english,fear,fear,0.0719,0.177,0.2489
E_A_F_2031.wav,english,english,fear,fear,0.0729,0.1905,0.2634
E_A_F_2032.wav,english,english,fear,fear,0.0726,0.1818,0.25439999999999996
E_A_F_2033.wav,english,english,fear,fear,0.0855,0.1752,0.2607
E_A_F_2034.wav,english,english,fear,fear,0.0773,0.187,0.2643
E_A_F_2035.wav,english,english,fear,fear,0.0746,0.1802,0.2548
E_A_F_2036.wav,english,english,fear,fear,0.0749,0.1866,0.26149999999999995
E_A_F_2037.wav,english,english,fear,fear,0.0751,0.1928,0.2679
E_A_F_2038.wav,english,english,fear,fear,0.0796,0.1697,0.2493
E_A_F_2039.wav,english,english,fear,fear,0.073,0.1884,0.2614
E_A_F_2040.wav,english,english,fear,fear,0.078,0.1762,0.2542
E_A_F_2041.wav,english,english,fear,fear,0.0763,0.1794,0.25570000000000004
E_A_F_2042.wav,english,english,fear,fear,0.0715,0.1741,0.24559999999999998
E_A_F_2043.wav,english,english,fear,fear,0.0807,0.1894,0.2701
E_A_F_2044.wav,english,english,fear,fear,0.0757,0.1757,0.2514
E_A_F_2045.wav,english,english,fear,fear,0.0764,0.1832,0.2596
E_A_F_2046.wav,english,english,fear,fear,0.0765,0.1852,0.2617
E_A_F_2047.wav,english,english,fear,fear,0.0784,0.1786,0.257
E_A_N_1365.wav,english,english,neutral,neutral,0.0749,0.1896,0.26449999999999996
E_A_N_0001.wav,english,english,neutral,neutral,0.0793,0.1739,0.2532
E_A_N_0002.wav,english,english,neutral,neutral,0.0791,0.1939,0.273
E_A_N_0003.wav,english,english,neutral,neutral,0.083,0.1933,0.2763
E_A_N_0004.wav,english,english,neutral,sad,0.08,0.189,0.269
E_A_N_0005.wav,english,english,neutral,neutral,0.078,0.1842,0.2622
E_A_N_0006.wav,english,english,neutral,sad,0.0807,0.1912,0.27190000000000003
E_A_N_0007.wav,english,english,neutral,neutral,0.0745,0.1851,0.2596
E_A_N_0008.wav,english,english,neutral,neutral,0.077,0.175,0.252
E_A_N_0009.wav,english,english,neutral,neutral,0.076,0.1943,0.2703
E_A_N_0010.wav,english,english,neutral,neutral,0.0778,0.1819,0.2597
E_A_N_0011.wav,english,english,neutral,neutral,0.0771,0.1822,0.2593
E_A_N_0012.wav,english,english,neutral,neutral,0.0776,0.1754,0.253
E_A_N_0013.wav,english,english,neutral,neutral,0.0824,0.1934,0.2758
E_A_N_0014.wav,english,english,neutral,neutral,0.0793,0.186,0.2653
E_A_N_0015.wav,english,english,neutral,neutral,0.0815,0.1785,0.26
E_A_N_0016.wav,english,english,neutral,sad,0.071,0.1866,0.2576
E_A_N_0017.wav,english,english,neutral,neutral,0.0755,0.1896,0.2651
E_A_N_0018.wav,english,english,neutral,sad,0.0756,0.1805,0.2561
E_A_N_0019.wav,english,english,neutral,neutral,0.0804,0.1792,0.2596
E_A_N_0020.wav,english,english,neutral,neutral,0.0803,0.1748,0.2551
E_A_N_0021.wav,english,english,neutral,neutral,0.0786,0.1796,0.2582
E_A_N_0022.wav,english,english,neutral,neutral,0.0795,0.1887,0.2682
E_A_N_0023.wav,english,english,neutral,neutral,0.0783,0.18,0.2583
E_A_N_0024.wav,english,english,neutral,neutral,0.0817,0.1912,0.27290000000000003
E_A_N_0025.wav,english,english,neutral,neutral,0.0799,0.1852,0.2651
E_A_N_0026.wav,english,english,neutral,happy,0.0775,0.1796,0.2571
E_A_N_0027.wav,english,english,neutral,neutral,0.0807,0.1813,0.262
E_A_N_0028.wav,english,english,neutral,neutral,0.0753,0.1843,0.2596
E_A_N_0029.wav,english,english,neutral,neutral,0.074,0.1812,0.2552
E_A_N_0030.wav,english,english,neutral,neutral,0.0801,0.1862,0.2663
E_A_N_0031.wav,english,english,neutral,neutral,0.073,0.1735,0.2465
E_A_N_0032.wav,english,english,neutral,neutral,0.0743,0.1757,0.25
E_A_N_0033.wav,english,english,neutral,neutral,0.0762,0.1844,0.2606
E_A_N_0034.wav,english,english,neutral,neutral,0.0802,0.1829,0.2631
E_A_N_0035.wav,english,english,neutral,neutral,0.0791,0.1727,0.2518
E_A_N_0036.wav,english,english,neutral,neutral,0.0735,0.4145,0.488
E_A_N_0037.wav,english,english,neutral,neutral,0.0785,0.179,0.2575
E_A_N_0038.wav,english,english,neutral,neutral,0.0802,0.1729,0.2531
E_A_N_0039.wav,english,english,neutral,sad,0.0754,0.1855,0.2609
E_A_N_0040.wav,english,english,neutral,neutral,0.0782,0.1833,0.2615
E_A_N_0041.wav,english,english,neutral,disgust,0.0802,0.1812,0.26139999999999997
E_A_N_0042.wav,english,english,neutral,neutral,0.0804,0.1841,0.2645
E_A_N_0043.wav,english,english,neutral,neutral,0.1058,0.177,0.2828
E_A_N_0044.wav,english,english,neutral,happy,0.0747,0.1814,0.2561
E_A_N_0045.wav,english,english,neutral,sad,0.0801,0.1843,0.26439999999999997
E_A_N_0046.wav,english,english,neutral,neutral,0.0738,0.1869,0.26070000000000004
E_A_N_0047.wav,english,english,neutral,neutral,0.0786,0.1846,0.2632
E_A_N_0048.wav,english,english,neutral,neutral,0.0823,0.1716,0.2539
E_A_N_0049.wav,english,english,neutral,neutral,0.0779,0.1835,0.26139999999999997
E_A_N_0050.wav,english,english,neutral,neutral,0.0747,0.1872,0.2619
E_A_N_0051.wav,english,english,neutral,neutral,0.0752,0.1803,0.2555
E_A_N_0052.wav,english,english,neutral,neutral,0.0782,0.18,0.2582
E_A_N_0053.wav,english,english,neutral,neutral,0.078,0.187,0.265
E_A_N_0054.wav,english,english,neutral,neutral,0.0787,0.1826,0.26130000000000003
E_A_N_0055.wav,english,english,neutral,neutral,0.0767,0.1742,0.2509
E_A_N_0056.wav,english,english,neutral,neutral,0.0903,0.1813,0.2716
E_A_N_0057.wav,english,english,neutral,neutral,0.0767,0.189,0.2657
E_A_N_0058.wav,english,english,neutral,neutral,0.0806,0.1798,0.26039999999999996
E_A_N_0059.wav,english,english,neutral,neutral,0.0773,0.1879,0.2652
E_A_N_0060.wav,english,english,neutral,neutral,0.0775,0.1823,0.2598
E_A_N_0061.wav,english,english,neutral,neutral,0.0758,0.1891,0.2649
E_A_N_0062.wav,english,english,neutral,neutral,0.082,0.182,0.264
E_A_N_0063.wav,english,english,neutral,neutral,0.0734,0.1806,0.254
E_A_N_0064.wav,english,english,neutral,sad,0.0744,0.19,0.26439999999999997
E_A_N_0065.wav,english,english,neutral,neutral,0.0733,0.1825,0.2558
E_A_N_0066.wav,english,english,neutral,neutral,0.0801,0.1943,0.2744
E_A_N_0067.wav,english,english,neutral,neutral,0.0774,0.1821,0.2595
E_A_N_0068.wav,english,english,neutral,neutral,0.074,0.1862,0.2602
E_A_N_0069.wav,english,english,neutral,neutral,0.0766,0.1768,0.2534
E_A_N_0070.wav,english,english,neutral,neutral,0.0763,0.1823,0.2586
E_A_N_0071.wav,english,english,neutral,neutral,0.0784,0.1791,0.2575
E_A_N_0072.wav,english,english,neutral,neutral,0.0743,0.1813,0.2556
E_A_N_0073.wav,english,english,neutral,neutral,0.0809,0.1951,0.276
E_A_N_0074.wav,english,english,neutral,neutral,0.0809,0.1782,0.2591
E_A_N_0075.wav,english,english,neutral,neutral,0.0809,0.1905,0.2714
E_A_N_0076.wav,english,english,neutral,neutral,0.0789,0.1745,0.25339999999999996
E_A_N_0077.wav,english,english,neutral,neutral,0.0742,0.1751,0.24930000000000002
E_A_N_0078.wav,english,english,neutral,neutral,0.0747,0.1903,0.265
E_A_N_0079.wav,english,english,neutral,fear,0.0751,0.1825,0.2576
E_A_N_0080.wav,english,english,neutral,neutral,0.073,0.1791,0.2521
E_A_N_0081.wav,english,english,neutral,neutral,0.0789,0.1873,0.2662
E_A_N_0082.wav,english,english,neutral,neutral,0.0754,0.1803,0.2557
E_A_N_0083.wav,english,english,neutral,neutral,0.0828,0.184,0.2668
E_A_N_0084.wav,english,english,neutral,neutral,0.0798,0.1822,0.262
E_A_N_0085.wav,english,english,neutral,neutral,0.0769,0.1773,0.2542
E_A_N_0086.wav,english,english,neutral,neutral,0.0756,0.192,0.2676
E_A_N_0087.wav,english,english,neutral,neutral,0.079,0.1767,0.2557
E_A_N_0088.wav,english,english,neutral,neutral,0.077,0.1823,0.2593
E_A_N_0089.wav,english,english,neutral,neutral,0.0779,0.1764,0.25429999999999997
E_A_N_0090.wav,english,english,neutral,neutral,0.0808,0.1922,0.273
E_A_N_0091.wav,english,english,neutral,sad,0.076,0.1787,0.2547
E_A_N_0092.wav,english,english,neutral,neutral,0.0797,0.179,0.2587
E_A_N_0093.wav,english,english,neutral,neutral,0.0744,0.1893,0.2637
E_A_N_0094.wav,english,english,neutral,neutral,0.0779,0.1767,0.2546
E_A_N_0095.wav,english,english,neutral,neutral,0.0721,0.176,0.2481
E_A_N_0096.wav,english,english,neutral,neutral,0.0837,0.1882,0.27190000000000003
E_A_N_0097.wav,english,english,neutral,neutral,0.0773,0.1877,0.265
E_A_N_0098.wav,english,english,neutral,neutral,0.0818,0.1774,0.2592
E_A_N_0099.wav,english,english,neutral,neutral,0.0775,0.1765,0.254
E_A_N_0100.wav,english,english,neutral,neutral,0.0802,0.1864,0.2666
E_A_N_0101.wav,english,english,neutral,neutral,0.0752,0.1846,0.2598
E_A_N_0102.wav,english,english,neutral,neutral,0.0794,0.1819,0.2613
E_A_N_0103.wav,english,english,neutral,neutral,0.0817,0.1831,0.26480000000000004
E_A_N_0104.wav,english,english,neutral,neutral,0.0838,0.1757,0.2595
E_A_N_0105.wav,english,english,neutral,neutral,0.0767,0.185,0.2617
